diagnostic_type,normalized_message,suspected_api,relative_path,line,script_line,object,object_start,object_type,structural_depth,raw_excerpt,fresh_count,source_file_present,source_object_present,vanilla_file_present,vanilla_object_present,fork_syntax,source_syntax,vanilla_syntax,protected_area,existing_block,existing_report,current_classification,family_id,generation,log_file,log_line
parser,Unknown trigger type: is_ruler,is_ruler,events/technology_events.txt,179,178,technology_events.20,149,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,EXPLICIT_PROTECTED_AREA,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2606
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,57,55,tibet_expedition_events.2,31,event,3,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2607
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,77,73,tibet_expedition_events.2,31,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2608
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,80,78,tibet_expedition_events.2,31,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2609
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,89,85,tibet_expedition_events.2,31,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2610
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,102,98,tibet_expedition_events.2,31,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2611
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,119,115,tibet_expedition_events.2,31,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2612
parser,Unknown trigger type: is_ruler,is_ruler,events/tibetan_expedition.txt,2073,2068,tibet_expedition_events.21,1912,event,6,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2613
parser,Unknown trigger type: is_ruler,is_ruler,events/warlord_china_events.txt,771,767,warlord_china_events.110,746,event,3,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2614
parser,Unknown trigger type: is_ruler,is_ruler,events/warlord_china_events.txt,781,778,warlord_china_events.110,746,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2615
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/agitators_election_events.txt,2482,2481,agitators_election_events.16,2320,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2616
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/agitators_election_events.txt,6212,6211,agitators_election_events.44,6135,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2617
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/agitators_election_events.txt,6273,6272,agitators_election_events.44,6135,event,5,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2618
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/algeria_events.txt,45,44,algeria_events.1,4,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2619
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/coup_events.txt,33,30,coup_pulse_events.1,5,event,3,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2628
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/coup_events.txt,44,41,coup_pulse_events.1,5,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2629
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/coup_events.txt,968,967,coup_aftermath_events.1,905,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2630
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/coup_events.txt,1063,1062,coup_aftermath_events.2,1022,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2631
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/coup_events.txt,1172,1171,coup_aftermath_events.3,1096,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2632
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/coup_events.txt,1254,1253,coup_aftermath_events.4,1210,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,is_ruler_of_own_country = no || is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2633
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/exiles_events_02.txt,1229,1228,exiles_more_events.7,1143,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2646
parser,Unknown trigger type: is_ruler,is_ruler,events/agitators_events/exiles_events_02.txt,1241,1240,exiles_more_events.7,1143,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2647
parser,Unknown trigger type: is_heir,is_heir,events/agitators_events/revolution_events_02.txt,3665,3664,revolution_pulse_events.25,3621,event,3,is_heir = yes,1,true,true,true,true,is_heir = yes,is_heir_of_own_country = no || is_heir_of_own_country = yes,is_heir_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_HEIR,parser,debug.log,2656
parser,Unknown trigger type: is_heir,is_heir,events/agitators_events/revolution_events_02.txt,3694,3693,revolution_pulse_events.25,3621,event,4,is_heir = yes,1,true,true,true,true,is_heir = yes,is_heir_of_own_country = no || is_heir_of_own_country = yes,is_heir_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_HEIR,parser,debug.log,2657
parser,Unknown trigger type: is_heir,is_heir,events/agitators_events/revolution_events_02.txt,3932,3931,revolution_pulse_events.25,3621,event,4,is_heir = yes,1,true,true,true,true,is_heir = yes,is_heir_of_own_country = no || is_heir_of_own_country = yes,is_heir_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_HEIR,parser,debug.log,2658
parser,Unknown trigger type: is_ruler,is_ruler,events/balkans_events/03_ip3_austria_events.txt,36,34,austria_events.30,6,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2665
parser,Unknown trigger type: is_ruler,is_ruler,events/balkans_events/03_ip3_austria_events.txt,50,48,austria_events.30,6,event,5,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2666
parser,Unknown trigger type: is_ruler,is_ruler,events/balkans_events/03_ip3_austria_events.txt,182,180,austria_events.31,158,event,3,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2667
parser,Unknown trigger type: is_ruler,is_ruler,events/balkans_events/03_ip3_austria_events.txt,195,193,austria_events.31,158,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2668
parser,Unknown trigger type: is_ruler,is_ruler,events/balkans_events/03_ip3_austria_events.txt,273,272,austria_events.32,238,event,4,is_ruler = yes,1,true,true,true,true,is_ruler = yes,is_ruler_of_own_country = yes,is_ruler_of_own_country = yes,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2669
parser,Unknown trigger type: is_ruler,is_ruler,events/balkans_events/balkan_wars_events.txt,415,414,balkan_wars.8,396,event,3,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2670
parser,Unknown trigger type: is_ruler,is_ruler,events/brazil/caudillo.txt,214,213,caudillo.4,176,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2687
parser,Unknown trigger type: is_ruler,is_ruler,events/brazil/caudillo.txt,225,224,caudillo.4,176,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2688
parser,Unknown trigger type: is_ruler,is_ruler,events/brazil/caudillo.txt,241,240,caudillo.4,176,event,6,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2689
parser,Unknown trigger type: is_ruler,is_ruler,events/brazil/caudillo.txt,261,260,caudillo.4,176,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2690
parser,Unknown trigger type: is_ruler,is_ruler,events/brazil/caudillo.txt,273,272,caudillo.4,176,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2691
parser,Unknown trigger type: is_ruler,is_ruler,events/election_events/election_neutral_events.txt,178,175,election_neutral.2,145,event,3,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2696
parser,Unknown trigger type: is_ruler,is_ruler,events/election_events/election_neutral_events.txt,196,193,election_neutral.2,145,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2697
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/antarctic_expedition_events.txt,56,55,cold.102,26,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2698
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/antarctic_expedition_events.txt,68,63,cold.102,26,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2699
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/antarctic_expedition_events.txt,79,74,cold.102,26,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2700
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/antarctic_expedition_events.txt,92,88,cold.102,26,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2701
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/antarctic_expedition_events.txt,105,100,cold.102,26,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2702
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/antarctic_expedition_events.txt,118,112,cold.102,26,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2703
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/central_africa_expedition_events.txt,63,59,expedition_events.502,29,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2704
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/central_africa_expedition_events.txt,73,69,expedition_events.502,29,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2705
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/central_africa_expedition_events.txt,86,82,expedition_events.502,29,event,4,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2706
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/congo_river_expedition_events.txt,58,56,expedition_events.602,32,event,3,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2707
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/congo_river_expedition_events.txt,70,66,expedition_events.602,32,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2708
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/congo_river_expedition_events.txt,73,71,expedition_events.602,32,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2709
parser,Unknown trigger type: is_ruler,is_ruler,events/expedition_events/congo_river_expedition_events.txt,82,78,expedition_events.602,32,event,5,is_ruler = no,1,true,true,true,true,is_ruler = no,is_ruler_of_own_country = no,is_ruler_of_own_country = no,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_IS_RULER,parser,debug.log,2710
