"phase_id","filename","title","region","topic","document_type","primary_verdict","secondary_verdicts","historical_status","canonical","superseded_by","predecessor","successor","markdown_path","companion_csv_path","commit","created_or_recorded_date","runtime_or_static","gameplay_changed","current_relevance","summary","notes"
"HOTFIX_3B_ACTIVATE_IR1_TERRITORY","HOTFIX_3B_ACTIVATE_IR1_TERRITORY.md","HOTFIX-3B - Activation territoriale minimale de IR1 / Mamluk Iraq","mamluk_iraq","mamluk_iraq","CORRECTION_REPORT","HOTFIX_3B_ACTIVATE_IR1_TERRITORY","","INTERMEDIATE","false","","HOTFIX_3A_IMPORT_IR1_BASE.md","HOTFIX_3C_IMPORT_IR1_ARMY.md","docs/reports/hotfix/mamluk_iraq/HOTFIX_3B_ACTIVATE_IR1_TERRITORY.md","","39c91ae0aa597ca5334eaaeb61a24b09d62b32ca","2026-07-11T00:59:17+02:00","static","true","supporting reference","Cette phase active territorialement `IR1` / Mamluk Iraq en transférant uniquement quatre states depuis `TUR` vers `IR1` : - `STATE_BASRA` - `STATE_BAGHDAD` - `STATE_MOSUL` - `STATE_DEIR_EZ_ZOR` La correction reste volontairement limitée aux states, pops et bâtiments correspondants. Aucune diplomatie, armée, diplomatic play, secret goal IA, localisation ou mécanique générale du Moyen-Orient n'a été importée.","Historical report moved without content change"
"HOTFIX_3C_IMPORT_IR1_ARMY","HOTFIX_3C_IMPORT_IR1_ARMY.md","HOTFIX-3C - ArmÃ©e minimale IR1 / Mamluk Iraq","mamluk_iraq","mamluk_iraq","CORRECTION_REPORT","HOTFIX_3C_IMPORT_IR1_ARMY","","INTERMEDIATE","false","","HOTFIX_3B_ACTIVATE_IR1_TERRITORY.md","HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE.md","docs/reports/hotfix/mamluk_iraq/HOTFIX_3C_IMPORT_IR1_ARMY.md","","dfca7d6eb86e90891fdb3e7ff784f16eb04ee8b7","2026-07-11T02:03:54+02:00","static","true","supporting reference","Cette phase importe uniquement la formation militaire terrestre minimale de `IR1` / Mamluk Iraq depuis le hotfix upstream. Le bloc ajouté donne à IR1 une armée initiale cohérente avec les quatre states activés en HOTFIX-3B, sans importer diplomatie, guerre, secret goals IA, flotte ou modifications d'autres pays.","Historical report moved without content change"
"HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE","HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE.md","HOTFIX-3D - Protectorat ottoman IR1 / Mamluk Iraq","mamluk_iraq","mamluk_iraq","CORRECTION_REPORT","HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE","","INTERMEDIATE","false","","HOTFIX_3C_IMPORT_IR1_ARMY.md","HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY.md","docs/reports/hotfix/mamluk_iraq/HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE.md","","4e8700e31ea5389de724b00c3c9cac36f65e0f98","2026-07-11T02:13:38+02:00","static","true","supporting reference","Cette phase importe uniquement la relation diplomatique de sujet entre l'Empire ottoman et `IR1` / Mamluk Iraq. Le pacte ajouté fait de `IR1` un protectorat de `TUR`, conformément au hotfix upstream.","Historical report moved without content change"
"HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY","HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY.md","HOTFIX-3E - Diplomatic play Iraq / Persia / Arabia / Oman","mamluk_iraq","mamluk_iraq","CORRECTION_REPORT","HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY","","INTERMEDIATE","false","","HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE.md","HOTFIX_3F_IR1_SECRET_GOAL.md","docs/reports/hotfix/mamluk_iraq/HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY.md","","d0f215023434afbb15b5f7ddec70ed10a4d09b61","2026-07-11T02:23:22+02:00","static","true","supporting reference","Le diplomatic play du hotfix `00_otto_iraqi_persia_war.txt` a été importé après validation des tags, des `region_state` ciblés et de la syntaxe vanilla 1.13. Le fichier est entièrement dédié au play `PER / IR1 / ARB / OMA` et a donc été créé tel quel dans le fork.","Historical report moved without content change"
"HOTFIX_3F_IR1_SECRET_GOAL","HOTFIX_3F_IR1_SECRET_GOAL.md","HOTFIX-3F - Secret goal IA IR1 / Mamluk Iraq","mamluk_iraq","mamluk_iraq","CORRECTION_REPORT","HOTFIX_3F_IR1_SECRET_GOAL","","CURRENT","false","","HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY.md","README.md","docs/reports/hotfix/mamluk_iraq/HOTFIX_3F_IR1_SECRET_GOAL.md","","a24fe7ef63d53d22e2f02c1456e574839a2b4643","2026-07-11T02:45:27+02:00","static","true","canonical/current","Cette phase importe uniquement l'objectif IA caché `IR1 -> TUR` depuis le hotfix upstream. L'objectif ajouté pousse l'Irak mamelouk à défier son suzerain ottoman via `secret_goal = defy`.","Historical report moved without content change"
"INDEX","README.md","Mamluk Iraq â€” HOTFIX-3","mamluk_iraq","mamluk_iraq","INDEX","HOTFIX_3F_IR1_SECRET_GOAL","HOTFIX_3_AUDIT_IRAQ_IRAN_OTTOMANS;HOTFIX_3A_IMPORT_IR1_BASE;HOTFIX_3B_ACTIVATE_IR1_TERRITORY;HOTFIX_3C_IMPORT_IR1_ARMY;HOTFIX_3D_IR1_OTTOMAN_PROTECTORATE;HOTFIX_3E_IMPORT_IRAQ_PERSIA_DIPLOMATIC_PLAY","CURRENT","false","","HOTFIX_3F_IR1_SECRET_GOAL.md","","docs/reports/hotfix/mamluk_iraq/README.md","","CURRENT_WORKTREE","2026-07-22","static","false","canonical/current","Navigation index for the reorganized hotfix report library.","Created during AH"
"INDEX","README.md","BibliothÃ¨que des rapports hotfix","global","global","INDEX","HOTFIX_REPORT_INDEX","","CURRENT","false","","INDEX.md","","docs/reports/hotfix/README.md","","CURRENT_WORKTREE","2026-07-22","static","false","canonical/current","Navigation index for the reorganized hotfix report library.","Created during AH"
"HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS","HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS.md","HOTFIX-2 - Merchant Banking / Navigation Acts","shared","shared","CORRECTION_REPORT","HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS","","INTERMEDIATE","false","","","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","docs/reports/hotfix/shared/HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS.md","","d43e4f2cac68f93682c360a8937c7d5ee1818770","2026-07-10T23:59:16+02:00","static","true","supporting reference","Fusion manuelle limitée aux deux nouvelles lois utiles du hotfix DLC : - `law_merchant_banking` - `law_mercantilism_navigation_acts` Le fichier `common/laws/00_inject_laws.txt` n'a pas été remplacé en entier. Le contenu local existant, notamment `law_merchant_republic`, a été conservé.","Historical report moved without content change"
"HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","HOTFIX-DLC-AUDIT - Audit comparatif upstream hotfix","shared","shared","STATIC_AUDIT","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT","HOTFIX_DLC_RAW_NAME_STATUS","REFERENCE","false","","HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS.md","README.md","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","fc88ab8ea2b38e1757d0919207e659e1b33ff4ab","2026-07-10T23:34:43+02:00","static","false","supporting reference","Le hotfix upstream contient des apports réels, notamment des ajustements DLC/The Great Wave, des nouvelles lois économiques et maritimes, des icônes, des changements Inde/Iraq/Iran/Ottomans, ainsi qu'un lot important de fichiers vanilla ou DLC remis à jour. Cependant, il chevauche directement plusieurs corrections locales déjà validées dans le fork : - Japon / Sakoku / Tenpo / Ryukyu / Ezo / Sakhalin ; - Australie / Nouvelle-Zélande / `map_data/state_regions/13_australasia.txt` ; - corrections de bâtiments et PM d'administration ; - corrections navales NAVY-1, NAVY-2, NAVY-3 ; - choix BIC actuel avec `law_frontier_colonization` ; - localisation française et localisation navale locale ; - rapports `docs/reports`. Conclusion : ne pas importer le hotfix en bloc. La bonne stratégie est une fusion manuelle par petits lots, en préservant les corrections locales et en important seulement les nouveautés clairement utiles.","Historical report moved without content change"
"INDEX","README.md","Rapports transversaux","shared","shared","INDEX","HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT","CURRENT","false","","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","docs/reports/hotfix/shared/README.md","","CURRENT_WORKTREE","2026-07-22","static","false","canonical/current","Navigation index for the reorganized hotfix report library.","Created during AH"
"HOTFIX_6A3F_DEI_TARGETED_FIX","HOTFIX_6A3F_DEI_TARGETED_FIX.md","HOTFIX-6A.3F — Correction ciblée de la dissolution de la DEI","east_indies","events_flags_laws","CORRECTION_RUNTIME_REPORT","HOTFIX_6A3F_DEI_TARGETED_FIX_COMPLETE","DEI_TERRITORIAL_RELEASE_HUNKS_APPLIED;DEI_VANILLA_1_13_ALIGNMENT_APPLIED;DEI_RUNTIME_CORE_PASS;DEI_POST_VOC_FLAG_RUNTIME_PASS;DEI_POST_COMPANY_ECONOMY_GATE_RUNTIME_PASS;DEI_POST_COMPANY_LAW_PERSISTENCE_RUNTIME_PASS;DEI_INDONESIA_BRANCH_RUNTIME_PASS;DEI_REFUSAL_BRANCH_RUNTIME_PASS;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A3R_DEI_BREAKUP_HUNK_RESOLUTION.md","","docs/reports/hotfix/_index/HOTFIX_6A3F_DEI_TARGETED_FIX.md","docs/reports/hotfix/_index/HOTFIX_6A3_DEI_TARGETED_AUDIT_DELTA_MAP.csv","CURRENT_WORKTREE","2026-07-28","static_and_runtime","true","canonical/current","Applies and validates CEY and SAF release vanilla 1.13 alignment post-VOC cleanup dedicated Java and Indonesia outcomes and a bounded replacement for extraction economy.","Java law name and flag persist after reload; Indonesia and refusal branches pass; Kew content deferred to the French Revolution and Napoleonic phase"
"HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.4 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","NEXT_EXECUTION_PHASE=HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A3F_DEI_TARGETED_FIX.md","HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-28","static","false","canonical/current","Relit les 161 lignes PENDING_REVIEW, publie leur classement exclusif et sélectionne une correction API 1.13 à deux hunks dans une seule journal entry.","Le error.log contient 51 erreurs sur sr:region_danubia; Merchant Banking et Navigation Acts restent les candidats suivants sans être exécutés"
"HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT","HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT.md","HOTFIX-6A.4F — Alignement Victoria 3 1.13 de Balkan National Awakening","balkans","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_COMPLETE","HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_STATIC_PASS;BALKAN_DANUBIA_INVALID_REGION_REMOVED;BALKAN_JE_PINNING_1_13_ALIGNED;HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_RUNTIME_PASS;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Replaces obsolete region_danubia geography and the legacy pinning field, then validates the potential JE in a mounted 1776 Wallachia runtime.","Fifty-one target errors before and zero after; one launch; fork and dlc014_ip3 positively mounted"
"HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.5 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","NEXT_EXECUTION_PHASE=HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT.md","HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Actualise les 161 classifications, rapproche les journaux existants et sélectionne un alignement API prouvé à un fichier, un objet et un hunk.","Trois candidats comparés; runtime futur réservé à l’opérateur humain; total historique de 26 deltas toujours UNVERIFIED"
"HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT","HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX-6A.5F — Alignement Victoria 3 1.13 du pinning de je_yugoslavia","balkans","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_COMPLETE","HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_STATIC_PASS;HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_RUNTIME_PASS;YUGOSLAVIA_JE_PINNING_1_13_ALIGNED;GEOGRAPHY_UNCHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Replaces one obsolete pinning property with the Victoria 3 1.13 API and validates Serbian Yugoslavia formation in a mounted human runtime.","Fork and dlc014_ip3 mounted; session reached 1776.1.25; target parser error one before and zero after; no raw key or visible pinning anomaly"
"HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.6 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","NEXT_EXECUTION_PHASE=HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Analyzes 389 remaining legacy pinning errors across 146 files, publishes exactly three candidates and selects the one-file one-object one-hunk Risorgimento API alignment.","Preserves the intentional 1776 year gate and current geography; future runtime is reserved exclusively to the human operator; historical total of 26 remains UNVERIFIED"
"HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT","HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX-6A.6F — Alignement Victoria 3 1.13 du pinning de je_risorgimento","italy","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_COMPLETE","HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_STATIC_PASS;HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_RUNTIME_PASS;ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNED;ITALIAN_1776_YEAR_GATE_PRESERVED;GEOGRAPHY_UNCHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Replaces the obsolete pinning property with the Victoria 3 1.13 API and validates Risorgimento in a mounted fresh Naples runtime.","Fork and dlc014_ip3 mounted; session reached 1776.1.2; target parser error one before and zero after; debug-only year tooltip diagnostic documented without changing the preserved gate"
"HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.7 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","NEXT_EXECUTION_PHASE=HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Analyzes 388 remaining legacy pinning errors across 145 files, publishes exactly three candidates and selects the two-hunk Greek nationalism API alignment.","One file and one object selected; source-only geography excluded; Great Eastern Crisis deferred for dedicated six-hunk audit; runtime reserved to the human operator"
"HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT","HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT.md","HOTFIX-6A.7F — Alignement des API Victoria 3 1.13 du nationalisme grec","greece","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT_COMPLETE","HOTFIX_6A7F_GREEK_NATIONALISM_1_13_STATIC_PASS;HOTFIX_6A7F_GREEK_NATIONALISM_1_13_RUNTIME_PASS;GREEK_NATIONALISM_MONARCHY_TRIGGER_1_13_ALIGNED;GREEK_NATIONALISM_JE_PINNING_1_13_ALIGNED;GREEK_VISIBILITY_AND_GEOGRAPHY_UNCHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT.md","docs/reports/hotfix/_index/HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Replaces two obsolete APIs then validates the potential Greek national-awakening entry in an independent Greece runtime.","Fork and dlc014_ip3 mounted; session progressed from 1776.1.1 to 1776.1.30; target error one before and zero after; no raw key or visible pinning anomaly"
"HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT","HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT.md","HOTFIX-6A.8R — Audit Victoria 3 1.13 de la Grande Crise orientale","balkans","journal_entry_api","STATIC_AUDIT","HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT_COMPLETE","GREAT_EASTERN_CRISIS_SIX_HUNK_DECISION_RECORDED;NEXT_EXECUTION_PHASE=HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT.md","HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Audits the six functional fork-versus-source-versus-vanilla deltas of je_great_eastern_crisis and classifies every one as REQUIRED_1_13_ALIGNMENT.","Option A selected; future correction is one file and one object, six functional hunks represented by two unified diff blocks, 23 additions and 4 deletions, with target clean hash 96F65E2B3CC7129DD8D4AD41382F9F8DD97FB5FA24C66C05F129B1E31615F75A"
"HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT","HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT.md","HOTFIX-6A.8F — Alignement Victoria 3 1.13 de la Grande Crise orientale","balkans","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT_COMPLETE","HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_STATIC_PASS;HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_RUNTIME_PASS;GREAT_EASTERN_CRISIS_SIX_HUNK_1_13_ALIGNMENT_COMPLETE;GREAT_EASTERN_CRISIS_GEOGRAPHY_VISIBILITY_AND_PINNING_VALIDATED;OTTOMAN_TANZIMAT_1776_ROUTE_REQUIRES_DOCUMENTARY_AUDIT;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT.md","HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT.md","docs/reports/hotfix/_index/HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Applies all six required 1.13 groups and validates involved Ottoman and contextual British visibility and pinning in one human session through 1776.4.8.","Target error one to zero and global legacy pinning 387 to 386; Tanzimat failure route absent by setup but nationalism plus secession route remains viable and is deferred to a documentary design audit"
"HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT","HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT.md","HOTFIX-6A.9R — Audit de la chaîne ottomane Tanzimat en 1776","ottoman","journal_entry_design_and_api","STATIC_AUDIT","HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT_COMPLETE","OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_DECISION_RECORDED;SICK_MAN_EIGHT_JE_PINNING_1_13_DECISION_RECORDED;OTTOMAN_TANZIMAT_START_DISABLED_IN_1776_PRESERVED;OTTOMAN_TANZIMAT_1776_DEFERRED_ACTIVATION_DESIGN_BACKLOG;SICK_MAN_EIGHT_JE_PINNING_CAN_BE_ALIGNED_INDEPENDENTLY;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT.md","HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Preserves disabled 1776 Tanzimat start, proves Great Eastern Crisis route one remains available and selects independent eight-line pinning alignment.","Direct vanilla start rejected as anachronistic; all eight objects REQUIRED_1_13_ALIGNMENT; future hash B04C07388C944E5DA74CFCE142599797F582EA809412B9690170735BFA17B04A"
"HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT","HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX-6A.9F — Alignement Victoria 3 1.13 des huit pinning Sick Man","ottoman","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT_COMPLETE","HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_STATIC_PASS;SICK_MAN_EIGHT_JE_PINNING_EIGHT_HUNK_1_13_ALIGNMENT_COMPLETE;OTTOMAN_TANZIMAT_START_DISABLED_IN_1776_PRESERVED;NO_TANZIMAT_ACTIVATION_CHANGED;HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_RUNTIME_PASS;SICK_MAN_EIGHT_JE_PINNING_PARSER_ERRORS_8_TO_0;OTTOMAN_TANZIMAT_1776_DEFERRED_ACTIVATION_DESIGN_BACKLOG;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;NEXT_EXECUTION_PHASE=HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION","CURRENT","true","","HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT.md","HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Replaces eight obsolete pinning fields in one file and preserves the disabled 1776 Tanzimat start.","Hash B04C07388C944E5DA74CFCE142599797F582EA809412B9690170735BFA17B04A; fork and dlc014_ip3 mounted; target parser errors eight to zero; three known Tanzimat event diagnostics remain excluded"
