tech_id,reference_class,referencing_object_type,referencing_object_id,file,line_or_context,notes
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"47: event = { time = 0.0 particle = ""arms/artillery_defeat"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/cannon/anm_cannon_artillery_defeat_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"60: event = { time = 1.50 node = ""loc_cannon"" particle = ""arms/mobile_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/mobile_artillery/wpn_artillery_mobile_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"61: event = { time = 2.05 node = ""impact_site"" particle = ""arms/mobile_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/mobile_artillery/wpn_artillery_mobile_impact"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"62: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/mobile_artillery/anm_mobile_artillery_fire_defensive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"67: event = { time = 0.85 node = ""loc_cannon"" particle = ""arms/mobile_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/mobile_artillery/wpn_artillery_mobile_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"68: event = { time = 1.4 node = ""impact_site"" particle = ""arms/mobile_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/mobile_artillery/wpn_artillery_mobile_impact"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"69: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/mobile_artillery/anm_mobile_artillery_fire_aggressive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"81: event = { time = 1.55 node = ""loc_cannon"" particle = ""arms/shrapnel_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/shrapnel_artillery/wpn_artillery_shrapnel_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"82: event = { time = 2.05 node = ""impact_site"" particle = ""arms/shrapnel_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/shrapnel_artillery/wpn_artillery_shrapnel_impact"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"83: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/shrapnel_artillery/anm_shrapnel_artillery_fire_defensive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"88: event = { time = 0.9 node = ""loc_cannon"" particle = ""arms/shrapnel_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/shrapnel_artillery/wpn_artillery_shrapnel_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"89: event = { time = 1.4 node = ""impact_site"" particle = ""arms/shrapnel_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/shrapnel_artillery/wpn_artillery_shrapnel_impact"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"90: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/shrapnel_artillery/anm_shrapnel_artillery_fire_aggressive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"103: event = { time = 1.55 node = ""loc_cannon"" particle = ""arms/siege_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/siege_artillery/wpn_artillery_siege_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"104: event = { time = 2.05 node = ""impact_site"" particle = ""arms/siege_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/siege_artillery/wpn_artillery_siege_impact"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"105: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/siege_artillery/anm_siege_artillery_fire_defensive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"110: event = { time = 0.7 node = ""loc_cannon"" particle = ""arms/siege_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/siege_artillery/wpn_artillery_siege_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"111: event = { time = 1.2 node = ""impact_site"" particle = ""arms/siege_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/siege_artillery/wpn_artillery_siege_impact"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"112: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/siege_artillery/anm_siege_artillery_fire_aggressive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"129: event = { time = 0.0 keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/anm_heavy_tank_idle_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"135: event = { time = 0.0 particle = ""arms/heavy_tank_defeat"" keep_particle = no trigger_once = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/anm_heavy_tank_defeat_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"145: event = { time = 4.9 node = ""loc_cannon"" particle = ""arms/heavy_tank_firing_defensive"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/wpn_artillery_heavy_tank_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"146: event = { time = 5.3 node = ""impact_site"" particle = ""arms/heavy_tank_explosion_defensive"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/wpn_artillery_heavy_tank_impact_defensive"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"147: event = { time = 0.0 node = ""loc_cannon"" keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/anm_heavy_tank_fire_defensive_animation"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"156: event = { time = 0.97 node = ""loc_cannon"" particle = ""arms/heavy_tank_firing"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/wpn_artillery_heavy_tank_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"157: event = { time = 1.56 node = ""loc_cannon"" trigger_once = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/wpn_artillery_heavy_tank_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"158: event = { time = 2.13 node = ""loc_cannon"" trigger_once = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/wpn_artillery_heavy_tank_shot"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"159: event = { time = 1.37 node = ""impact_site"" particle = ""arms/heavy_tank_explosion"" trigger_once = no keep_particle = no keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/wpn_artillery_heavy_tank_impact_aggressive"" }}",
artillery,GUI_ONLY,gfx,entity,gfx/models/military/units/military_units_artillery.asset,"160: event = { time = 0.0 node = ""loc_cannon"" keep_sound = no sound = { soundeffect = ""event:/SFX/Animation/weapons/artillery/heavy_tank/anm_heavy_tank_fire_aggressive_animation"" }}",
artillery,GUI_ONLY,gui,texticon,gui/goods_texticons.gui,22: icon = artillery,
artillery,LOCALIZATION_ONLY,technology_localization,artillery,localization/english/goods_l_english.yml,6: resolved localization source,Resolved English name/description key; shared key possible.
artillery,LOCALIZATION_ONLY,technology_localization,artillery_desc,localization/english/inventions_l_english.yml,"119: artillery_desc:0 ""Long-range bombardment with heavy munitions intimidates and scatters enemy forces without risking your own troops. Inaccurate, slow-moving, and expensive, yet a crucial ingredient in any modern army.""",English name/description key.
atmospheric_engine,BUILDING_REQUIREMENT,buildings,building_motor_industry,common/buildings/01_industry.txt,293: atmospheric_engine,
atmospheric_engine,COMPANY_REQUIREMENT,company_types,company_nokia,common/company_types/00_companies_europe.txt,912: has_technology_researched = atmospheric_engine,
atmospheric_engine,COMPANY_REQUIREMENT,company_types,company_nokia,common/company_types/00_companies_europe.txt,929: has_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,history,COUNTRIES,common/history/countries/bic - british east india company.txt,9: add_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,history,COUNTRIES,common/history/countries/cub - cuba.txt,8: add_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,history,COUNTRIES,common/history/countries/por - portugal.txt,8: add_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,history,COUNTRIES,common/history/countries/spa - spain.txt,8: add_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,history,COUNTRIES,common/history/countries/spc - carlist spain.txt,7: add_technology_researched = atmospheric_engine,
atmospheric_engine,PM_REQUIREMENT,production_methods,pm_atmospheric_engine_pump_building_coal_mine,common/production_methods/03_mines.txt,24: atmospheric_engine,
atmospheric_engine,PM_REQUIREMENT,production_methods,pm_atmospheric_engine_pump_building_iron_mine,common/production_methods/03_mines.txt,240: atmospheric_engine,
atmospheric_engine,PM_REQUIREMENT,production_methods,pm_atmospheric_engine_pump_building_lead_mine,common/production_methods/03_mines.txt,472: atmospheric_engine,
atmospheric_engine,PM_REQUIREMENT,production_methods,pm_atmospheric_engine_pump_building_sulfur_mine,common/production_methods/03_mines.txt,643: atmospheric_engine,
atmospheric_engine,PM_REQUIREMENT,production_methods,pm_atmospheric_engine_pump_building_gold_mine,common/production_methods/03_mines.txt,821: atmospheric_engine,
atmospheric_engine,TRIGGER,scripted_buttons,button_je_taming_the_north_agriculture_arable_land,common/scripted_buttons/07_japan_buttons.txt,463: has_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,11: add_technology_researched = atmospheric_engine,
atmospheric_engine,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_2_tech,common/scripted_effects/00_starting_inventions.txt,33: add_technology_researched = atmospheric_engine,
atmospheric_engine,NAVAL_DESIGN_REQUIREMENT,ship_modifications,ship_mod_frigate_propulsion_medium,common/ship_modifications/00_ship_modifications.txt,171: unlocking_technologies = { atmospheric_engine },
atmospheric_engine,NAVAL_DESIGN_REQUIREMENT,ship_modifications,ship_mod_ship_of_the_line_propulsion_medium,common/ship_modifications/00_ship_modifications.txt,444: unlocking_technologies = { atmospheric_engine },
atmospheric_engine,PREREQUISITE,technology,watertube_boiler,common/technology/technologies/10_production.txt,241: atmospheric_engine,
atmospheric_engine,PREREQUISITE,technology,railways,common/technology/technologies/10_production.txt,296: atmospheric_engine,
atmospheric_engine,EVENT_CONDITION,event,production_tech_events.601,events/tech_events/production_tech_events.txt,985: has_technology_researched = atmospheric_engine,
atmospheric_engine,LOCALIZATION_ONLY,technology_localization,atmospheric_engine,localization/english/inventions_l_english.yml,"94: atmospheric_engine:0 ""Atmospheric Engine""",English name/description key.
atmospheric_engine,LOCALIZATION_ONLY,technology_localization,atmospheric_engine_desc,localization/english/inventions_l_english.yml,"95: atmospheric_engine_desc:0 ""The Atmospheric Engine is the first steam engine that has an actual practical application. """,English name/description key.
automatic_bottle_blowers,PM_REQUIREMENT,production_methods,pm_automatic_bottle_blowers,common/production_methods/01_industry.txt,893: automatic_bottle_blowers,
automatic_bottle_blowers,LOCALIZATION_ONLY,technology_localization,automatic_bottle_blowers,localization/english/inventions_l_english.yml,"96: automatic_bottle_blowers:0 ""Automatic Bottle Blowers""",English name/description key.
