Owner_TAG,State_ID,Building_ID,Target_Level,Required_Technology,Country_Currently_Has_Tech,Conflict_Type,Recommended_Action,Reason,Historical_Source
GBR,STATE_BALEARIC_ISLANDS,building_naval_fortification,1,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One level captures defensive naval infrastructure; no port is manually seeded because the state catalogue says Has_Port_Access=NO.,https://www.islahospitalmenorca.org/en/historical-texts/?v=073cc70932ad
GBR,STATE_EAST_ANGLIA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1 for organized port capacity.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_HIGHLANDS,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative levels for dispersed but commercially significant extraction/agriculture.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_HIGHLANDS,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative levels for dispersed but commercially significant extraction/agriculture.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_HOME_COUNTIES,building_barrack,2,organized_military_establishments,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for state military concentration.,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards
GBR,STATE_HOME_COUNTIES,building_construction_sector,2,organized_financial_institutions,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for organized capital construction.,https://discovery.nationalarchives.gov.uk/details/r/C5580
GBR,STATE_HOME_COUNTIES,building_food_industry,2,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for a national-scale urban food market.,https://discovery.nationalarchives.gov.uk/details/r/C5580
GBR,STATE_HOME_COUNTIES,building_furniture_manufactory,2,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for a large capital market and clustered manufacture.,https://discovery.nationalarchives.gov.uk/details/r/C5580
GBR,STATE_HOME_COUNTIES,building_naval_administration,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for major administrative/dockyard concentration.,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards
GBR,STATE_HOME_COUNTIES,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 conservatively represents organized paper manufacture.,https://discovery.nationalarchives.gov.uk/details/r/C5580
GBR,STATE_HOME_COUNTIES,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 reflects national-scale port concentration without using level 4 automatically.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/; https://discovery.nationalarchives.gov.uk/details/r/C5580
GBR,STATE_HOME_COUNTIES,building_shipyard,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 in this state, while other dockyards are represented in other states.",https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards
GBR,STATE_LANCASHIRE,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 for major national/Atlantic port capacity.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_LANCASHIRE,building_railway,2,industrial_canals,NO,PM_GATE_REVIEW,CHANGE_PM_GATE_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for a developed road-and-canal transport system; rail remains disabled.,https://canalrivertrust.org.uk/things-to-do/canal-history/canal-pioneers/james-brindley; https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_LANCASHIRE,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 because specialized machine-building was emerging rather than yet dominant.,https://www.library.manchester.ac.uk/rylands/visit/events/cottonopolis/
GBR,STATE_LOWLANDS,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_LOWLANDS,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for major regional sectors; level 1 for specialized institutions/shipbuilding.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_MIDLANDS,building_glassworks,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 for organized specialist glass manufacture.,https://etheses.bham.ac.uk/id/eprint/11883/
GBR,STATE_MIDLANDS,building_railway,2,industrial_canals,NO,PM_GATE_REVIEW,CHANGE_PM_GATE_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for strong land/water transport capacity; no rail.,https://etheses.bham.ac.uk/id/eprint/11883/; https://canalrivertrust.org.uk/things-to-do/canal-history/canal-pioneers/james-brindley
GBR,STATE_MIDLANDS,building_tooling_workshop,3,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 reflects Birmingham's nationally important metalwares and workshop economy.,https://etheses.bham.ac.uk/id/eprint/11883/
GBR,STATE_UPPER_ANDALUSIA,building_barrack,2,organized_military_establishments,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,https://hispania.revistas.csic.es/index.php/hispania/article/view/132
GBR,STATE_UPPER_ANDALUSIA,building_naval_administration,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,https://hispania.revistas.csic.es/index.php/hispania/article/view/132
GBR,STATE_UPPER_ANDALUSIA,building_naval_fortification,2,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,https://hispania.revistas.csic.es/index.php/hispania/article/view/132
GBR,STATE_UPPER_ANDALUSIA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 captures a strategically exceptional but geographically tiny node; naval administration kept at level 1.,https://hispania.revistas.csic.es/index.php/hispania/article/view/132
GBR,STATE_WALES,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Levels distinguish major coal from smaller associated ironworking/port activity.,https://whc.unesco.org/en/list/1215
GBR,STATE_WALES,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Levels distinguish major coal from smaller associated ironworking/port activity.,https://whc.unesco.org/en/list/1215
GBR,STATE_WEST_COUNTRY,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,https://www.parliament.uk/about/living-heritage/transformingsociety/tradeindustry/importexport/overview/ports/
GBR,STATE_WEST_COUNTRY,building_naval_administration,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards
GBR,STATE_WEST_COUNTRY,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards
GBR,STATE_WEST_COUNTRY,building_shipyard,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 only for the exceptional mining concentration; major port/dockyard functions at level 2.,https://www.rmg.co.uk/stories/maritime-history/royal-naval-dockyards
GBR,STATE_YORKSHIRE,building_railway,2,industrial_canals,NO,PM_GATE_REVIEW,CHANGE_PM_GATE_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for integrated road/water transport; rail disabled.,https://18thc-cities.sorbonne-universite.fr/Halifax.html; https://www.sheffieldmuseums.org.uk/visit-us/abbeydale-industrial-hamlet/site-history/
GBR,STATE_YORKSHIRE,building_steel_mill,2,coke_smelting,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 for the broad wool district; level 2 for Sheffield steel/tooling and coal; trade hub kept at 1.,https://www.sheffieldmuseums.org.uk/visit-us/abbeydale-industrial-hamlet/site-history/
GBR,STATE_YORKSHIRE,building_tooling_workshop,2,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 for the broad wool district; level 2 for Sheffield steel/tooling and coal; trade hub kept at 1.,https://www.sheffieldmuseums.org.uk/visit-us/abbeydale-industrial-hamlet/site-history/
GR3,STATE_SICILY,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for significant island maritime commerce.,https://www.treccani.it/enciclopedia/sicilia_%28Enciclopedia-Italiana%29/
HAM,STATE_ELBE,building_food_industry,3,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 reflects exceptional refining scale rather than generic food processing.,https://www.cambridge.org/core/journals/journal-of-global-history/article/free-ports-political-economy-and-early-globalization-evidence-from-1750s-hamburg/E3596B4ADCD382B83B434CF83413573A; https://geschichtsbuch.hamburg.de/epochen/kolonialismus/
HAM,STATE_ELBE,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 for a major international port.,https://www.hamburg.de/freizeit/hafengeburtstag-hamburg/hafenhistorie-1099522; https://www.cambridge.org/core/journals/journal-of-global-history/article/free-ports-political-economy-and-early-globalization-evidence-from-1750s-hamburg/E3596B4ADCD382B83B434CF83413573A
HAM,STATE_ELBE,building_shipyard,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for an important shipbuilding/repair cluster.,https://geschichtsbuch.hamburg.de/epochen/aufklaerung/
HAM,STATE_ELBE,building_whaling_station,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One level for organized whaling capacity.,https://geschichtsbuch.hamburg.de/epochen/aufklaerung/
HAN,STATE_HANNOVER,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One major university level.,https://www.uni-goettingen.de/de/universit%C3%A4tsgeschichte%2Bim%2B%C3%9Cberblick/90607.html
IREK,STATE_CONNAUGHT,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Only level 1 is justified; subsistence activity remains abstract.,https://openaccess.wgtn.ac.nz/articles/thesis/Irish_Maritime_Trade_in_the_Eighteenth_Century_a_Study_in_Patterns_of_Trade_Market_Structures_and_Merchant_Communities/16959220
