Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Current_Level,Target_Level,Delta,Decision,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Tech_Distribution_Review,Map_Rework_Risk,Serenissima_Protected,Historical_Evidence,Level_Rationale,Source_1,Source_2,Notes,Base_Historical_Target_Level,Overlay_Type,Overlay_Reason
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,ARB,Arabistan,STATE_KHUZESTAN,Arabistan,building_port,Port,0,1,1,ADD,MEDIUM,PORT,DOMESTIC_REGIONAL,NONE,OTHER,YES,NONE,NO,The lower Karun/Shatt al-Arab zone had Gulf shipping access; one modest port level.,The lower Karun/Shatt al-Arab zone had Gulf shipping access; one modest port level.,https://www.iranicaonline.org/articles/commerce-vi/,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,ARB,Arabistan,STATE_KHUZESTAN,Arabistan,building_railway,Regional Infrastructure,0,1,1,ADD,HIGH,INFRASTRUCTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,NO,NONE,NO,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.","A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.iranicaonline.org/articles/caravansary/,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,ARB,Arabistan,STATE_KHUZESTAN,Arabistan,building_rice_farm,Rice Farms,0,1,1,ADD,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Khuzestan’s riverine lowlands support one conservative rice level.,Khuzestan’s riverine lowlands support one conservative rice level.,https://www.iranicaonline.org/articles/commerce-vi/,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,ARB,Arabistan,STATE_KHUZESTAN,Arabistan,building_wheat_farm,Wheat Farms,1,1,0,KEEP,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,https://www.iranicaonline.org/articles/commerce-vi/,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/08_middle_east.txt:common/history/buildings/08_middle_east.txt:768 | CURRENT_PM=pm_no_secondary|pm_simple_farming|pm_tools_disabled,1,NONE,Frozen historical target unchanged.
R7_SUBSAHARAN_AFRICA,ASH,Ashanti,STATE_GOLD_COAST,Gold Coast,building_gold_mine,Gold Mines,0,1,1,ADD,MEDIUM,GOLD_EXTRACTION,DOMESTIC_REGIONAL,REGIONAL_AND_ATLANTIC,TRADITIONAL_OR_ORGANIZED_SECTOR,YES,NONE,NO,Asante secured control over local gold sources from about 1700 and gold remained central to Gold Coast exchange.,"Level 1 is conservative because the evidence establishes control of sources, not a precise mine count in this map slice.",https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/pawns-on-the-gold-coast-the-rise-of-asante-and-shifts-in-security-for-debt-16801750/BE803682FDC0993B05D9394553276E75,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,PROVENANCE_FILE=BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NONE,Frozen historical target unchanged.
R7_SUBSAHARAN_AFRICA,ASH,Ashanti,STATE_GOLD_COAST,Gold Coast,building_livestock_ranch,Livestock Ranches,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/04_subsaharan_africa.txt:common/history/buildings/04_subsaharan_africa.txt:645 | CURRENT_PM=pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R7_SUBSAHARAN_AFRICA,ASH,Ashanti,STATE_GOLD_COAST,Gold Coast,building_trade_center,Trade Center,0,1,1,ADD,HIGH,INTERIOR_COAST_TRADE,DOMESTIC_REGIONAL,ATLANTIC_LONG_DISTANCE,TRADITIONAL_OR_ORGANIZED_SECTOR,NO,NONE,NO,Asante/Fante trade routes and Gold Coast barter are directly documented in the 1760s-1770s.,One level represents established long-distance trade networks.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/pawns-on-the-gold-coast-the-rise-of-asante-and-shifts-in-security-for-debt-16801750/BE803682FDC0993B05D9394553276E75,PROVENANCE_FILE=BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,ATR,Kel Ataram,STATE_TIMBUKTU,Timbuktu,building_livestock_ranch,Livestock Ranches,0,1,1,ADD,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_arms_industry,Arms Industries,0,1,1,ADD,MEDIUM,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,NO,NONE,NO,State military supply and Vienna arsenal activity support one aggregated arms-production level.,State military supply and Vienna arsenal activity support one aggregated arms-production level.,https://www.habsburger.net/en/chapter/military-reforms-under-maria-theresa,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_art_academy,Arts Academy,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4806 | CURRENT_PM=pm_traditional_art,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_artillery_foundry,Artillery Foundry,0,1,1,ADD,MEDIUM,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,NO,NONE,NO,Habsburg artillery reform and state armament institutions support a conservative level 1.,Habsburg artillery reform and state armament institutions support a conservative level 1.,https://www.habsburger.net/en/chapter/military-reforms-under-maria-theresa,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_construction_sector,Construction Sector,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4784 | CURRENT_PM=pm_wooden_buildings,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_furniture_manufactory,Furniture Manufacturies,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4819 | CURRENT_PM=pm_automation_disabled|pm_lathe|pm_luxury_furniture,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_government_administration,Government Administration,10,7,-3,DECREASE,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,NO,NONE,NO,Vienna was the imperial administrative capital and Maria-Theresian reforms expanded central state administration.,Vienna was the imperial administrative capital and Maria-Theresian reforms expanded central state administration.,https://www.habsburger.net/en/chapter/maria-theresa-reformer,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4773 | CURRENT_PM=pm_hereditary_bureaucrats|pm_horizontal_drawer_cabinets|pm_religious_bureaucrats,2,ADMINISTRATION_CALIBRATION,Static bureaucracy/tax-capacity calibration replaces unsafe research-only level.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_livestock_ranch,Livestock Ranches,3,0,-3,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4874 | CURRENT_PM=pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_paper_mill,Paper Mills,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4838 | CURRENT_PM=pm_automation_disabled|pm_pulp_pressing,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_railway,Regional Infrastructure,0,1,1,ADD,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,OTHER,NO,NONE,NO,Imperial postal and trunk-road administration centered routes on Vienna; level kept conservative because many large road improvements accelerated later in the century.,"Level 1 represents structured terrestrial transport capacity, not rail.",https://www.habsburger.net/en/chapter/through-monarchy-mail-coach-improvements-road-network,,ROAD_LEVEL_JUSTIFICATION=Imperial postal and trunk-road administration centered routes on Vienna; level kept conservative because many large road improvements accelerated later in the century.; CANAL_LEVEL_JUSTIFICATION=No regional industrial canal level justified at 1776 cutoff.; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_trade_center,Trade Center,4,2,-2,DECREASE,HIGH,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,NO,NONE,NO,Vienna functioned as the political and consumption center of the monarchy and a major redistribution market.,Conservative trade-center seed: level 2 only because the state contains a documented redistribution/long-distance hub.,https://www.habsburger.net/en/chapter/vienna-imperial-capital,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4760 | CURRENT_PM=pm_trade_center_trade_quantity_normal,2,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_university,University,2,1,-1,DECREASE,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,NO,NONE,NO,University of Vienna existed and was being substantially reformed in the mid-eighteenth century.,University of Vienna existed and was being substantially reformed in the mid-eighteenth century.,https://geschichte.univie.ac.at/en/node/23380,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4795 | CURRENT_PM=pm_religious_academia|pm_scholastic_education,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_AUSTRIA,Austria,building_wheat_farm,Wheat Farms,10,0,-10,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4861 | CURRENT_PM=pm_citrus_orchards|pm_simple_farming|pm_tools_disabled,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_arms_industry,Arms Industries,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4915 | CURRENT_PM=pm_automation_disabled|pm_muskets,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_coal_mine,Coal Mines,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5033 | CURRENT_PM=pm_atmospheric_engine_pump_building_coal_mine|pm_no_explosives|pm_no_steam_automation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_construction_sector,Construction Sector,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4928 | CURRENT_PM=pm_wooden_buildings,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_food_industry,Food Industries,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4950 | CURRENT_PM=pm_bakery|pm_disabled_canning|pm_manual_dough_processing|pm_pot_stills,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_glassworks,Glassworks,3,3,0,KEEP,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PROTO_INDUSTRIAL_DISTRICT,YES,NONE,NO,Bohemia was one of the world’s leading exporters of decorative glass by the first half of the eighteenth century.,Exceptional export-oriented glass district merits level 3.,https://english.radio.cz/crystal-valley-week-turns-liberec-a-showcase-bohemian-glass-8895414,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4969 | CURRENT_PM=pm_disabled_ceramics|pm_leaded_glass|pm_manual_glassblowing,3,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_gold_mine,Gold Mines,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5072 | CURRENT_PM=pm_atmospheric_engine_pump_building_gold_mine|pm_no_explosives|pm_no_steam_automation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_government_administration,Government Administration,9,9,0,KEEP,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4891 | CURRENT_PM=pm_hereditary_bureaucrats|pm_horizontal_drawer_cabinets|pm_religious_bureaucrats,0,ADMINISTRATION_CALIBRATION,Static bureaucracy/tax-capacity calibration replaces unsafe research-only level.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_iron_mine,Iron Mines,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:4988 | CURRENT_PM=pm_atmospheric_engine_pump_building_iron_mine|pm_no_explosives|pm_no_steam_automation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_lead_mine,Lead Mines,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5059 | CURRENT_PM=pm_atmospheric_engine_pump_building_lead_mine|pm_no_explosives|pm_no_steam_automation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,AUS,Austria,STATE_BOHEMIA,Bohemia,building_logging_camp,Logging Camps,3,1,-2,DECREASE,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_EXTRACTION,NO,NONE,NO,Bohemian glass districts depended on substantial organized forest inputs of fuelwood and potash.,One level reflects commercial wood extraction supporting glass production.,https://english.radio.cz/crystal-valley-week-turns-liberec-a-showcase-bohemian-glass-8895414,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5001 | CURRENT_PM=pm_hardwood|pm_no_equipment|pm_road_carts|pm_saw_mills,1,LOGGING_CALIBRATION,Wood supply calibration replaces unsafe research-only level.
