Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Historical_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Multi_Researched,Conflict_Resolution,Source_1,Source_2,Notes
R1_WESTERN_EUROPE,BAV,Bavaria,STATE_RHINELAND,Rhineland,building_vineyard,Vineyards,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,The Palatinate/Rhine zone had long-established market-oriented viticulture.,One level for commercial wine production.,NO,NONE,NO,,https://www.deutscheweine.de/regionen/anbaugebiete/pfalz/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_construction_sector,Construction Sector,1,MEDIUM,URBAN_CONSTRUCTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 1 is based on regional specialization; trade kept below Amsterdam/London scale.,YES,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,Missing/currently undistributed gate(s): organized_financial_institutions | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_food_industry,Food Industries,1,MEDIUM,FOOD_PROCESSING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 1 is based on regional specialization; trade kept below Amsterdam/London scale.,YES,NONE,NO,,https://www.persee.fr/doc/rbph_0035-0818_2003_num_81_4_4777,,Missing/currently undistributed gate(s): traditional_food_processing | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_government_administration,Government Administration,2,MEDIUM,PROVINCIAL_ADMINISTRATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,STATE_MANUFACTORY,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 2 is based on regional specialization; trade kept below Amsterdam/London scale.,NO,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_paper_mill,Paper Mills,1,MEDIUM,PAPER,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 1 is based on regional specialization; trade kept below Amsterdam/London scale.,YES,NONE,NO,,https://www.persee.fr/doc/rbph_0035-0818_2003_num_81_4_4777,,Missing/currently undistributed gate(s): traditional_papermaking | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_port,Port,2,MEDIUM,NORTH_SEA_PORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 2 is based on regional specialization; trade kept below Amsterdam/London scale.,YES,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,Missing/currently undistributed gate(s): enclosed_dock_systems | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_railway,Regional Infrastructure,2,HIGH,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,The Austrian Netherlands developed an unusually dense paved-road system and connected waterways.,Level 2 for strong pre-rail road/water infrastructure.,YES,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,ROAD_LEVEL_JUSTIFICATION: Paved trunk roads and waterways supported transit and export commerce. | CANAL_LEVEL_JUSTIFICATION: organized canal network attested | RAIL_PM: pm_no_rail_network | Missing/currently undistributed gate(s): industrial_canals | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_textile_mill,Textile Manufacture,3,HIGH,LINEN_TEXTILES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PUTTING_OUT_NETWORK,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 3 is based on regional specialization; trade kept below Amsterdam/London scale.,NO,NONE,NO,,https://www.persee.fr/doc/rbph_0035-0818_2003_num_81_4_4777,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_trade_center,Trade Center,2,MEDIUM,REGIONAL_EXPORT_TRADE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 2 is based on regional specialization; trade kept below Amsterdam/London scale.,NO,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_FLANDERS,Flanders,building_university,University,1,MEDIUM,HIGHER_EDUCATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"Flanders combined dense proto-industrial linen production, important towns and North Sea commerce.",Level 1 is based on regional specialization; trade kept below Amsterdam/London scale.,NO,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_arms_industry,Arms Industries,2,HIGH,ARMS_PRODUCTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 2 captures a major proto-industrial cluster without assigning British-scale coke technology.,NO,NONE,NO,,https://grandcurtius.be/fr/les-collections/armes,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_coal_mine,Coal Mines,3,HIGH,COAL_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 3 captures a major proto-industrial cluster without assigning British-scale coke technology.,NO,NONE,NO,,https://connaitrelawallonie.wallonie.be/histoire/timeline/18-janvier-1721-installation-de-la-toute-premiere-pompe-feu-du-continent-jemeppe,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_construction_sector,Construction Sector,1,MEDIUM,INDUSTRIAL_CONSTRUCTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 1 captures a major proto-industrial cluster without assigning British-scale coke technology.,YES,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,,Missing/currently undistributed gate(s): organized_financial_institutions | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_glassworks,Glassworks,2,MEDIUM,GLASS,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 2 captures a major proto-industrial cluster without assigning British-scale coke technology.,YES,NONE,NO,,https://connaitrelawallonie.wallonie.be/histoire/timeline/18-janvier-1721-installation-de-la-toute-premiere-pompe-feu-du-continent-jemeppe,,Missing/currently undistributed gate(s): organized_workshops | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_iron_mine,Iron Mines,2,MEDIUM,IRON_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 2 captures a major proto-industrial cluster without assigning British-scale coke technology.,NO,NONE,NO,,https://connaitrelawallonie.wallonie.be/histoire/timeline/18-janvier-1721-installation-de-la-toute-premiere-pompe-feu-du-continent-jemeppe,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_paper_mill,Paper Mills,1,MEDIUM,PAPER,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 1 captures a major proto-industrial cluster without assigning British-scale coke technology.,YES,NONE,NO,,https://connaitrelawallonie.wallonie.be/histoire/timeline/18-janvier-1721-installation-de-la-toute-premiere-pompe-feu-du-continent-jemeppe,,Missing/currently undistributed gate(s): traditional_papermaking | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_railway,Regional Infrastructure,2,HIGH,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Paved roads and waterways served the mining and metalworking zone.,Level 2 for strong road/water transport; no rail.,YES,NONE,NO,,https://researchportal.vub.be/en/publications/the-austrian-netherlands-transit-policy-and-its-influence-on-the-/,https://connaitrelawallonie.wallonie.be/histoire/timeline/18-janvier-1721-installation-de-la-toute-premiere-pompe-feu-du-continent-jemeppe,ROAD_LEVEL_JUSTIFICATION: Roads and navigable waterways connected mining/manufacturing centres. | CANAL_LEVEL_JUSTIFICATION: organized canal network attested | RAIL_PM: pm_no_rail_network | Missing/currently undistributed gate(s): industrial_canals | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_steel_mill,Steel Mills,2,MEDIUM,IRON_STEEL_WORKING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 2 captures a major proto-industrial cluster without assigning British-scale coke technology.,YES,NONE,NO,,https://connaitrelawallonie.wallonie.be/histoire/timeline/18-janvier-1721-installation-de-la-toute-premiere-pompe-feu-du-continent-jemeppe,,Missing/currently undistributed gate(s): coke_smelting | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,building_tooling_workshop,Tooling Workshops,1,MEDIUM,METALWORKING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,"Liège/Hainaut formed one of continental Europe's strongest coal, metal, glass and arms districts; Newcomen pumping operated from 1721.",Level 1 captures a major proto-industrial cluster without assigning British-scale coke technology.,YES,NONE,NO,,https://grandcurtius.be/fr/les-collections/armes,,Missing/currently undistributed gate(s): organized_workshops | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,BRA,Brunswick,STATE_BRUNSWICK,Brunswick,building_lead_mine,Lead Mines,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Brunswick territory participated in the Harz metal-mining economy.,Conservative one level; exact owner-state share of mining district is uncertain.,NO,NONE,NO,,https://www.mines-of-germany.org/harz-history,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,BRA,Brunswick,STATE_BRUNSWICK,Brunswick,building_logging_camp,Logging Camps,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_EXTRACTION,Mining/metallurgy in the Harz region required organized forest inputs.,One level only.,NO,NONE,NO,,https://www.mines-of-germany.org/harz-history,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,BRA,Brunswick,STATE_BRUNSWICK,Brunswick,building_railway,Regional Infrastructure,1,HIGH,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,OTHER,Brunswick adopted engineered road building around 1770 specifically to improve commerce.,"Level 1 represents structured terrestrial transport capacity, not rail.",NO,NONE,NO,,https://www.strassenbau.niedersachsen.de/startseite/organisation/historisches/kunststrassenbau_1764_1803/historisches-77539.html,,ROAD_LEVEL_JUSTIFICATION=Brunswick adopted engineered road building around 1770 specifically to improve commerce.; CANAL_LEVEL_JUSTIFICATION=No industrial canal network assigned.; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,BRE,Bremen,STATE_ELBE,Elbe,building_port,Port,1,HIGH,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,"Bremen’s Schlachte remained an organized port with hundreds of port workers, though silting severely limited ocean-going access.",Level 1 rather than 2 because the Weser access problem constrained capacity by 1776.,YES,NONE,NO,,https://www.bremen.de/tourismus/erlebnisse/spazieren-wandern/bauwerke-erzaehlen-geschichte,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,BRE,Bremen,STATE_ELBE,Elbe,building_shipyard,Shipyards,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,"Maritime commerce supported organized ship-related trades, but evidence does not justify a larger yard level at the cutoff.",One low-confidence level.,YES,NONE,NO,,https://www.bremen.de/tourismus/erlebnisse/spazieren-wandern/bauwerke-erzaehlen-geschichte,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,BRE,Bremen,STATE_ELBE,Elbe,building_trade_center,Trade Center,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,"Bremen was a merchant city with established long-distance trade, but its eighteenth-century port access was constrained by Weser silting.",Conservative trade-center seed: level 1 only because the state contains a documented redistribution/long-distance hub.,NO,NONE,NO,,https://www.bremen.de/tourismus/erlebnisse/spazieren-wandern/bauwerke-erzaehlen-geschichte,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,COB,Saxe-Coburg-Gotha,STATE_SAXONY,Saxony,building_textile_mill,Textile Manufacture,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,These owner-state fragments lie within the broad Saxon proto-industrial textile zone; one level represents diffuse export-oriented production without inheriting Saxony’s full scale.,Explicitly lower than SAX to preserve Owner_TAG + State_ID asymmetry.,NO,NONE,NO,,https://eh.net/book_reviews/from-old-regime-to-industrial-state-a-history-of-german-industrialization-from-the-eighteenth-century-to-world-war-i/,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_EASTERN_NORWAY,Eastern Norway,building_glassworks,Glassworks,1,HIGH,MANUFACTURING,DOMESTIC_REGIONAL,NONE,MANUFACTURING,Nøstetangen glassworks operated from 1741 and Hurdal followed in 1768–69.,Nøstetangen glassworks operated from 1741 and Hurdal followed in 1768–69.,NO,NONE,NO,,https://snl.no/N%C3%B8stetangen_glassverk,https://snl.no/kunsth%C3%A5ndverk_og_design_i_Norge,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_EASTERN_NORWAY,Eastern Norway,building_government_administration,Government Administration,1,MEDIUM,ADMINISTRATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Christiania was a significant administrative and commercial center within Norway.,Christiania was a significant administrative and commercial center within Norway.,NO,NONE,NO,,https://snl.no/Bergen_-_historie,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_EASTERN_NORWAY,Eastern Norway,building_logging_camp,Logging Camps,1,HIGH,RESOURCE_EXTRACTION,DOMESTIC_REGIONAL,EXPORT_REGIONAL,RESOURCE_EXTRACTION,"Forestry supplied glassworks, mines, ironworks and timber trade.","Forestry supplied glassworks, mines, ironworks and timber trade.",NO,NONE,NO,,https://snl.no/Kongsberg_s%C3%B8lvverk,https://snl.no/norsk_bergindustrihistorie,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_EASTERN_NORWAY,Eastern Norway,building_port,Port,1,MEDIUM,PORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Christiania/Drammen export and mining supply traffic support one modest port level.,Christiania/Drammen export and mining supply traffic support one modest port level.,YES,NONE,NO,,https://snl.no/Kongsberg_s%C3%B8lvverk,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_EASTERN_NORWAY,Eastern Norway,building_railway,Regional Infrastructure,1,HIGH,INFRASTRUCTURE,DOMESTIC_REGIONAL,NONE,OTHER,The Sølvveien and mining supply routes linking Kongsberg to Drammen were established regional transport infrastructure.,The Sølvveien and mining supply routes linking Kongsberg to Drammen were established regional transport infrastructure.,NO,NONE,NO,,https://snl.no/Kongsberg_s%C3%B8lvverk,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_GREENLAND,Greenland,building_trade_center,Trade Center,1,MEDIUM,COLONIAL_TRADE,DOMESTIC_REGIONAL,EXPORT_REGIONAL,TRADITIONAL_OR_ORGANIZED_SECTOR,Permanent Danish-Norwegian colonies and organized trade existed in Greenland during the eighteenth century.,One level captures the organized colonial exchange network; it does not imply dense urban commerce.,NO,NONE,NO,,https://natmus.dk/organisation/forskning-og-kulturarv/nyere-tid-og-verdens-kulturer/etnografisk-samling/arktisk-forskning/projects/phd-project/,,PROVENANCE_FILE=BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv
